stsadrid,stojahr,faeinksteuertot,FaVermSteuerTot,Jahrgang,SEX_CD,Zuzug Ort,Zuzug,Wegzug,Wegzug Ort,ZIVIL_CD,Zivilstand,Jahrgang Kind,Name Kind,is_male,age,age_group
6859,2013,137.85,0.0,1952,F,Biel/Bienne,1988,,,GS,geschieden,0,,False,61,60-69
1111714,2020,13120.5,0.0,1957,M,Lohn-Ammannsegg SO,2012,,,FT,verheiratet (freiw. getr.),0,,True,63,60-69
1099393,2010,1377.2,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,60,60-69
1099393,2011,534.45,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,61,60-69
1099348,2017,1019.5,0.0,1952,M,Mülchi,1999,,,VH,verheiratet,0,,True,65,60-69
1574,2019,6275.0,0.0,1951,M,Zollikofen,1981,,,VH,verheiratet,0,,True,68,60-69
1099348,2018,630.7,0.0,1952,M,Mülchi,1999,,,VH,verheiratet,0,,True,66,60-69
1099348,2019,1243.1,0.0,1952,M,Mülchi,1999,,,VH,verheiratet,0,,True,67,60-69
2262,2012,2185.7,0.0,1945,F,,1945,,,LE,ledig,0,,False,67,60-69
2262,2011,2445.25,0.0,1945,F,,1945,,,LE,ledig,0,,False,66,60-69
1102039,2016,896.0,24.7,1950,F,Luterbach,2001,,,GS,geschieden,0,,False,66,60-69
1102039,2017,1373.05,14.4,1950,F,Luterbach,2001,,,GS,geschieden,0,,False,67,60-69
1102039,2018,1626.2,9.3,1950,F,Luterbach,2001,,,GS,geschieden,0,,False,68,60-69
1102039,2019,1630.45,1.95,1950,F,Luterbach,2001,,,GS,geschieden,0,,False,69,60-69
960,2018,1369.9,0.0,1956,M,Luterbach,1979,2018,,VH,verheiratet,0,,True,62,60-69
2262,2010,2404.35,0.0,1945,F,,1945,,,LE,ledig,0,,False,65,60-69
2262,2014,2352.6,0.0,1945,F,,1945,,,LE,ledig,0,,False,69,60-69
1574,2015,6551.2,0.0,1951,M,Zollikofen,1981,,,VH,verheiratet,0,,True,64,60-69
1110018,2010,14768.25,0.0,1947,M,Günsberg SO,2010,2014,,VH,verheiratet,0,,True,63,60-69
960,2017,3510.45,0.0,1956,M,Luterbach,1979,2018,,VH,verheiratet,0,,True,61,60-69
1110018,2011,16632.5,0.0,1947,M,Günsberg SO,2010,2014,,VH,verheiratet,0,,True,64,60-69
1110018,2012,16212.85,0.0,1947,M,Günsberg SO,2010,2014,,VH,verheiratet,0,,True,65,60-69
1574,2017,5992.45,0.0,1951,M,Zollikofen,1981,,,VH,verheiratet,0,,True,66,60-69
1574,2018,6202.1,0.0,1951,M,Zollikofen,1981,,,VH,verheiratet,0,,True,67,60-69
960,2016,2814.3,0.0,1956,M,Luterbach,1979,2018,,VH,verheiratet,0,,True,60,60-69
1099348,2020,1112.2,0.0,1952,M,Mülchi,1999,,,VH,verheiratet,0,,True,68,60-69
1574,2016,1983.5,0.0,1951,M,Zollikofen,1981,,,VH,verheiratet,0,,True,65,60-69
1464,2012,115.8,0.0,1943,M,Gunzgen,1958,,,LE,ledig,0,,True,69,60-69
1111198,2018,1216.0,127.65,1953,F,Aetingen SO,2011,,,LE,ledig,0,,False,65,60-69
3933,2012,966.4,0.0,1943,F,Langendorf,1979,,,VW,verwitwet,0,,False,69,60-69
2182,2019,946.25,0.0,1957,M,,1981,,,VH,verheiratet,0,,True,62,60-69
2182,2018,403.85,0.0,1957,M,,1981,,,VH,verheiratet,0,,True,61,60-69
3790,2013,3822.6,0.0,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,65,60-69
3790,2014,2337.9,0.0,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,66,60-69
3790,2015,2812.6,478.95,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,67,60-69
2182,2017,326.1,0.0,1957,M,,1981,,,VH,verheiratet,0,,True,60,60-69
1429,2013,8403.55,0.0,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,66,60-69
11322,2010,4782.1,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,60,60-69
11322,2011,5125.1,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,61,60-69
11322,2012,4345.3,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,62,60-69
11322,2013,4985.3,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,63,60-69
11322,2014,4358.2,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,64,60-69
6864,2015,3251.7,0.0,1955,M,Heiligenschwendi,1988,2018,,VH,verheiratet,0,,True,60,60-69
2182,2020,314.9,0.0,1957,M,,1981,,,VH,verheiratet,0,,True,63,60-69
6864,2016,3782.8,0.0,1955,M,Heiligenschwendi,1988,2018,,VH,verheiratet,0,,True,61,60-69
6864,2018,4022.85,0.0,1955,M,Heiligenschwendi,1988,2018,,VH,verheiratet,0,,True,63,60-69
6866,2010,1951.3,0.0,1941,F,Biberist,1988,2014,,GS,geschieden,0,,False,69,60-69
1429,2012,6950.7,0.0,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,65,60-69
1622,2018,4070.25,0.0,1958,F,Langendorf,1983,,,GS,geschieden,0,,False,60,60-69
11322,2015,3538.2,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,65,60-69
11322,2016,3926.5,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,66,60-69
1622,2019,4613.4,0.0,1958,F,Langendorf,1983,,,GS,geschieden,0,,False,61,60-69
4064,2020,538.6,0.0,1954,M,Zuchwil SO,2018,,,VH,verheiratet,0,,True,66,60-69
6868,2010,951.75,0.0,1943,M,Biberist,1988,2015,,GS,geschieden,0,,True,67,60-69
6868,2011,816.0,0.0,1943,M,Biberist,1988,2015,,GS,geschieden,0,,True,68,60-69
6868,2012,733.25,0.0,1943,M,Biberist,1988,2015,,GS,geschieden,0,,True,69,60-69
4064,2019,4839.8,0.0,1954,M,Zuchwil SO,2018,,,VH,verheiratet,0,,True,65,60-69
4064,2018,4573.3,0.0,1954,M,Zuchwil SO,2018,,,VH,verheiratet,0,,True,64,60-69
6864,2017,3845.1,0.0,1955,M,Heiligenschwendi,1988,2018,,VH,verheiratet,0,,True,62,60-69
11322,2017,1433.25,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,67,60-69
3790,2012,2911.45,0.0,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,64,60-69
3790,2010,2820.4,0.0,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,62,60-69
9310,2017,242.65,0.0,1956,F,Biberist,1992,,,GS,geschieden,0,,False,61,60-69
9310,2016,0.0,0.0,1956,F,Biberist,1992,,,GS,geschieden,0,,False,60,60-69
11512,2015,0.0,87.5,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,66,60-69
11512,2016,0.0,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,67,60-69
11512,2017,0.0,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,68,60-69
1101870,2020,1987.35,257.25,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,67,60-69
1101870,2019,2972.45,423.75,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,66,60-69
1101870,2018,1444.95,412.8,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,65,60-69
1101870,2017,1365.5,418.65,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,64,60-69
1101870,2016,1948.35,524.6,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,63,60-69
1101870,2015,4880.0,349.95,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,62,60-69
1101870,2014,6133.4,0.0,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,61,60-69
2205,2011,1239.65,0.0,1942,M,Kriegstetten,1965,,,LE,ledig,0,,True,69,60-69
3790,2011,2481.8,0.0,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,63,60-69
2205,2010,1184.4,0.0,1942,M,Kriegstetten,1965,,,LE,ledig,0,,True,68,60-69
11512,2018,0.0,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,69,60-69
8943,2018,2270.25,0.0,1958,M,Basel,1991,,,VH,verheiratet,0,,True,60,60-69
8943,2019,1933.5,0.0,1958,M,Basel,1991,,,VH,verheiratet,0,,True,61,60-69
8943,2020,2270.25,0.0,1958,M,Basel,1991,,,VH,verheiratet,0,,True,62,60-69
2189,2012,3661.8,0.0,1943,F,Zuchwil,1966,,,VW,verwitwet,0,,False,69,60-69
2189,2011,3720.5,0.0,1943,F,Zuchwil,1966,,,VW,verwitwet,0,,False,68,60-69
2189,2010,3685.0,0.0,1943,F,Zuchwil,1966,,,VW,verwitwet,0,,False,67,60-69
1429,2016,8434.05,65.6,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,69,60-69
1429,2015,8776.05,70.85,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,68,60-69
1101811,2012,0.0,0.0,1952,F,Burgdorf,2001,,,GS,geschieden,0,,False,60,60-69
1429,2014,8527.85,0.0,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,67,60-69
11319,2020,12397.9,0.0,1960,M,Burgdorf,1996,,,VH,verheiratet,0,,True,60,60-69
7686,2013,10.0,0.0,1948,M,Sion,1989,2013,,VH,verheiratet,0,,True,65,60-69
1101870,2013,5447.0,0.0,1953,M,Bätterkinden,2001,,,LE,ledig,0,,True,60,60-69
9310,2018,181.3,0.0,1956,F,Biberist,1992,,,GS,geschieden,0,,False,62,60-69
1101797,2019,11.75,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,69,60-69
1101797,2017,58.7,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,67,60-69
4632,2017,215.05,0.0,1948,F,Obergerlafingen,1974,,,VW,verwitwet,0,,False,69,60-69
4632,2016,214.9,0.0,1948,F,Obergerlafingen,1974,,,VW,verwitwet,0,,False,68,60-69
4632,2015,348.25,0.0,1948,F,Obergerlafingen,1974,,,VW,verwitwet,0,,False,67,60-69
3790,2016,0.0,425.75,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,68,60-69
3790,2017,2900.05,423.9,1948,M,Etziken,1981,,,VH,verheiratet,0,,True,69,60-69
1101691,2020,836.1,99.75,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,69,60-69
1101691,2019,1011.2,128.4,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,68,60-69
1101691,2018,1109.45,160.75,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,67,60-69
1101691,2017,1122.25,188.5,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,66,60-69
6895,2014,5722.7,0.0,1954,M,Biberist,1988,2017,,VH,verheiratet,0,,True,60,60-69
6895,2015,4965.35,0.0,1954,M,Biberist,1988,2017,,VH,verheiratet,0,,True,61,60-69
6895,2016,5213.2,0.0,1954,M,Biberist,1988,2017,,VH,verheiratet,0,,True,62,60-69
1101691,2016,0.0,211.45,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,65,60-69
1429,2011,7368.95,0.0,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,64,60-69
1101691,2015,1936.95,222.8,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,64,60-69
2153,2019,98.65,0.0,1955,F,,1970,,,GS,geschieden,0,,False,64,60-69
6895,2017,0.0,0.0,1954,M,Biberist,1988,2017,,VH,verheiratet,0,,True,63,60-69
1101691,2014,2808.9,0.0,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,63,60-69
1101691,2013,3122.6,0.0,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,62,60-69
1101691,2012,4019.8,0.0,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,61,60-69
1429,2010,6059.6,0.0,1947,M,Münchenbuchsee,1981,,,LE,ledig,0,,True,63,60-69
1101691,2011,3971.3,0.0,1951,M,Zuchwil,2001,,,GS,geschieden,0,,True,60,60-69
2153,2018,113.35,0.0,1955,F,,1970,,,GS,geschieden,0,,False,63,60-69
2153,2017,0.0,0.0,1955,F,,1970,,,GS,geschieden,0,,False,62,60-69
2153,2016,0.0,0.0,1955,F,,1970,,,GS,geschieden,0,,False,61,60-69
2153,2015,0.0,15.0,1955,F,,1970,,,GS,geschieden,0,,False,60,60-69
1112148,2013,4455.0,0.0,1952,F,Derendingen SO,2013,,,GS,geschieden,0,,False,61,60-69
7686,2012,2612.7,0.0,1948,M,Sion,1989,2013,,VH,verheiratet,0,,True,64,60-69
2153,2020,0.0,0.0,1955,F,,1970,,,GS,geschieden,0,,False,65,60-69
1101797,2018,31.35,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,68,60-69
1100546,2020,3232.85,0.0,1960,M,Solothurn,2000,,,VH,verheiratet,0,,True,60,60-69
1101765,2016,9772.9,431.65,1956,M,Hubersdorf,2001,,,VH,verheiratet,0,,True,60,60-69
1101797,2016,197.5,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,66,60-69
1101797,2015,73.95,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,65,60-69
1101797,2014,156.05,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,64,60-69
1101797,2013,525.6,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,63,60-69
2165,2020,0.0,147.85,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,68,60-69
2165,2019,334.9,100.0,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,67,60-69
2165,2018,0.0,147.85,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,66,60-69
2165,2017,0.0,176.15,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,65,60-69
2165,2016,0.0,231.55,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,64,60-69
2165,2015,622.05,300.0,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,63,60-69
2165,2014,2585.15,0.0,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,62,60-69
2165,2013,2475.1,0.0,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,61,60-69
2165,2012,2558.65,0.0,1952,M,Vilters,1979,,,VH,verheiratet,0,,True,60,60-69
1622,2020,4239.75,0.0,1958,F,Langendorf,1983,,,GS,geschieden,0,,False,62,60-69
1101797,2012,928.3,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,62,60-69
1101797,2010,502.05,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,60,60-69
11322,2018,2653.65,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,68,60-69
11322,2019,2661.45,0.0,1950,F,Biberist,1996,,,GS,geschieden,0,,False,69,60-69
1101765,2020,9740.3,657.1,1956,M,Hubersdorf,2001,,,VH,verheiratet,0,,True,64,60-69
1110224,2010,2349.1,0.0,1950,M,Rothrist AG,2010,2016,,VH,verheiratet,0,,True,60,60-69
1110224,2011,1975.2,0.0,1950,M,Rothrist AG,2010,2016,,VH,verheiratet,0,,True,61,60-69
1110224,2012,2161.1,0.0,1950,M,Rothrist AG,2010,2016,,VH,verheiratet,0,,True,62,60-69
1110224,2013,1617.3,0.0,1950,M,Rothrist AG,2010,2016,,VH,verheiratet,0,,True,63,60-69
1110224,2014,2277.25,0.0,1950,M,Rothrist AG,2010,2016,,VH,verheiratet,0,,True,64,60-69
1110224,2015,2733.65,0.0,1950,M,Rothrist AG,2010,2016,,VH,verheiratet,0,,True,65,60-69
1101765,2019,9756.0,513.35,1956,M,Hubersdorf,2001,,,VH,verheiratet,0,,True,63,60-69
1101765,2018,10129.05,455.6,1956,M,Hubersdorf,2001,,,VH,verheiratet,0,,True,62,60-69
1101765,2017,8907.3,403.75,1956,M,Hubersdorf,2001,,,VH,verheiratet,0,,True,61,60-69
1101797,2011,619.85,0.0,1950,F,Bätterkinden,2001,,,LE,ledig,0,,False,61,60-69
3933,2011,484.65,0.0,1943,F,Langendorf,1979,,,VW,verwitwet,0,,False,68,60-69
1101872,2013,9658.2,0.0,1953,F,Biberist,2001,,,GS,geschieden,0,,False,60,60-69
1101872,2015,13226.2,11.75,1953,F,Biberist,2001,,,GS,geschieden,0,,False,62,60-69
1113403,2016,245.95,0.0,1953,M,Biglen BE,2015,,,VH,verheiratet,0,,True,63,60-69
1113403,2015,0.0,0.0,1953,M,Biglen BE,2015,,,VH,verheiratet,0,,True,62,60-69
3940,2011,1289.25,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,60,60-69
3940,2012,108.45,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,61,60-69
3940,2013,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,62,60-69
3940,2014,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,63,60-69
2241,2010,1812.6,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,60,60-69
3940,2015,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,64,60-69
3940,2016,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,65,60-69
979,2018,3058.8,0.0,1958,F,Obergerlafingen,1980,2020,,GS,geschieden,0,,False,60,60-69
979,2019,3058.35,0.0,1958,F,Obergerlafingen,1980,2020,,GS,geschieden,0,,False,61,60-69
979,2020,3098.4,0.0,1958,F,Obergerlafingen,1980,2020,,GS,geschieden,0,,False,62,60-69
988,2010,546.95,0.0,1949,M,Biberist,1985,2012,,VH,verheiratet,0,,True,61,60-69
2241,2011,2104.8,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,61,60-69
988,2011,780.1,0.0,1949,M,Biberist,1985,2012,,VH,verheiratet,0,,True,62,60-69
1110070,2020,9817.2,325.5,1960,M,Kräiligen BE,2010,,,VH,verheiratet,0,,True,60,60-69
3940,2017,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,66,60-69
3940,2018,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,67,60-69
11512,2010,2984.05,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,61,60-69
11512,2011,1866.25,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,62,60-69
1099394,2020,4093.5,0.0,1960,M,Derendingen,1999,,,LE,ledig,0,,True,60,60-69
11512,2012,2467.5,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,63,60-69
7700,2012,0.0,0.0,1950,F,Heiligenschwendi,1989,2012,,GS,geschieden,0,,False,62,60-69
7700,2011,0.0,0.0,1950,F,Heiligenschwendi,1989,2012,,GS,geschieden,0,,False,61,60-69
1113509,2015,2608.6,0.0,1955,F,Court BE,2015,2020,,LE,ledig,0,,False,60,60-69
11512,2013,2304.15,0.0,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,64,60-69
2229,2011,2726.2,0.0,1942,M,Solothurn,1974,,,VH,verheiratet,0,,True,69,60-69
2229,2010,2898.15,0.0,1942,M,Solothurn,1974,,,VH,verheiratet,0,,True,68,60-69
988,2012,0.0,0.0,1949,M,Biberist,1985,2012,,VH,verheiratet,0,,True,63,60-69
7700,2010,0.0,0.0,1950,F,Heiligenschwendi,1989,2012,,GS,geschieden,0,,False,60,60-69
11477,2020,1198.7,81.4,1959,M,Solothurn,1997,,,GS,geschieden,0,,True,61,60-69
2241,2013,2054.0,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,63,60-69
1448,2019,0.0,0.0,1954,F,Fraubrunnen BE,2016,2019,,GS,geschieden,0,,False,65,60-69
1099393,2012,643.3,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,62,60-69
1099393,2013,0.0,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,63,60-69
1099393,2014,289.85,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,64,60-69
1099393,2015,312.3,18.6,1950,M,Biberist,1999,,,GS,geschieden,0,,True,65,60-69
1448,2018,2668.75,0.0,1954,F,Fraubrunnen BE,2016,2019,,GS,geschieden,0,,False,64,60-69
1448,2017,2870.6,0.0,1954,F,Fraubrunnen BE,2016,2019,,GS,geschieden,0,,False,63,60-69
1448,2016,1565.45,0.0,1954,F,Fraubrunnen BE,2016,2019,,GS,geschieden,0,,False,62,60-69
11489,2014,0.0,0.0,1952,M,Thunstetten,1997,,,LE,ledig,0,,True,62,60-69
11489,2013,225.65,0.0,1952,M,Thunstetten,1997,,,LE,ledig,0,,True,61,60-69
1099393,2016,215.85,2.65,1950,M,Biberist,1999,,,GS,geschieden,0,,True,66,60-69
6859,2017,1005.35,1078.75,1952,F,Biel/Bienne,1988,,,GS,geschieden,0,,False,65,60-69
1099393,2017,7.8,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,67,60-69
2241,2012,2021.0,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,62,60-69
1099393,2018,208.15,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,68,60-69
1101954,2010,0.0,0.0,1941,M,,2001,,,VH,verheiratet,0,,True,69,60-69
11489,2012,1056.0,0.0,1952,M,Thunstetten,1997,,,LE,ledig,0,,True,60,60-69
1113403,2020,1580.9,0.0,1953,M,Biglen BE,2015,,,VH,verheiratet,0,,True,67,60-69
1113403,2019,1713.9,0.0,1953,M,Biglen BE,2015,,,VH,verheiratet,0,,True,66,60-69
1113403,2018,1539.0,0.0,1953,M,Biglen BE,2015,,,VH,verheiratet,0,,True,65,60-69
6859,2018,1924.35,1274.4,1952,F,Biel/Bienne,1988,,,GS,geschieden,0,,False,66,60-69
6859,2019,1876.15,1165.85,1952,F,Biel/Bienne,1988,,,GS,geschieden,0,,False,67,60-69
1113403,2017,628.2,0.0,1953,M,Biglen BE,2015,,,VH,verheiratet,0,,True,64,60-69
2241,2018,2150.55,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,68,60-69
2241,2017,2509.05,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,67,60-69
2241,2016,1345.6,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,66,60-69
2241,2015,2455.85,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,65,60-69
2241,2014,2221.3,0.0,1950,F,Oekingen,1975,,,VW,verwitwet,0,,False,64,60-69
1099393,2019,262.4,0.0,1950,M,Biberist,1999,,,GS,geschieden,0,,True,69,60-69
1101872,2014,8091.35,0.0,1953,F,Biberist,2001,,,GS,geschieden,0,,False,61,60-69
11512,2014,450.45,56.1,1949,M,Obergerlafingen,1997,2018,,VH,verheiratet,0,,True,65,60-69
3940,2020,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,69,60-69
1110127,2018,1153.6,0.0,1958,F,Derendingen SO,2010,2021,,GS,geschieden,0,,False,60,60-69
1110127,2019,860.9,0.0,1958,F,Derendingen SO,2010,2021,,GS,geschieden,0,,False,61,60-69
1110127,2020,725.45,0.0,1958,F,Derendingen SO,2010,2021,,GS,geschieden,0,,False,62,60-69
2212,2014,3517.65,0.0,1952,M,,1979,,,VH,verheiratet,0,,True,62,60-69
2212,2013,4931.55,0.0,1952,M,,1979,,,VH,verheiratet,0,,True,61,60-69
2212,2012,7201.3,0.0,1952,M,,1979,,,VH,verheiratet,0,,True,60,60-69
1009,2013,137.4,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,66,60-69
1009,2014,113.4,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,67,60-69
1009,2015,119.0,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,68,60-69
1009,2016,125.4,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,69,60-69
1099427,2013,196.0,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,60,60-69
1099427,2014,1045.55,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,61,60-69
1099427,2015,1956.55,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,62,60-69
1009,2012,129.0,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,65,60-69
1099427,2016,6994.8,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,63,60-69
1099427,2018,2518.0,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,65,60-69
1099427,2019,2387.35,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,66,60-69
1111630,2015,0.0,0.0,1955,F,,2012,2015,,VW,verwitwet,0,,False,60,60-69
9982,2010,2459.1,0.0,1941,M,Zuchwil,1993,,,VH,verheiratet,0,,True,69,60-69
6859,2020,981.0,0.0,1952,F,Biel/Bienne,1988,,,GS,geschieden,0,,False,68,60-69
3947,2014,1085.2,0.0,1945,F,Spiez,1978,,,VW,verwitwet,0,,False,69,60-69
1099427,2020,1728.1,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,67,60-69
9310,2019,243.55,0.0,1956,F,Biberist,1992,,,GS,geschieden,0,,False,63,60-69
1101872,2020,4209.3,263.45,1953,F,Biberist,2001,,,GS,geschieden,0,,False,67,60-69
1101872,2019,4642.8,265.8,1953,F,Biberist,2001,,,GS,geschieden,0,,False,66,60-69
1101872,2018,5183.1,248.6,1953,F,Biberist,2001,,,GS,geschieden,0,,False,65,60-69
1101872,2017,7090.4,249.9,1953,F,Biberist,2001,,,GS,geschieden,0,,False,64,60-69
1101872,2016,9325.85,20.65,1953,F,Biberist,2001,,,GS,geschieden,0,,False,63,60-69
1099427,2017,2321.1,0.0,1953,M,,1999,,,VH,verheiratet,0,,True,64,60-69
3940,2019,0.0,0.0,1951,M,Zuchwil SO,2010,,,LE,ledig,0,,True,68,60-69
1009,2011,0.0,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,64,60-69
2212,2015,3780.8,0.0,1952,M,,1979,,,VH,verheiratet,0,,True,63,60-69
7315,2019,1220.25,0.0,1959,F,Obergerlafingen,1988,,,GS,geschieden,0,,False,60,60-69
1100200,2015,4236.35,0.0,1946,M,Derendingen,2000,,,VH,verheiratet,0,,True,69,60-69
1100200,2014,5023.3,0.0,1946,M,Derendingen,2000,,,VH,verheiratet,0,,True,68,60-69
1100200,2013,6759.7,0.0,1946,M,Derendingen,2000,,,VH,verheiratet,0,,True,67,60-69
1111664,2012,4683.0,0.0,1943,M,Oberwil BL,2012,,,VH,verheiratet,0,,True,69,60-69
1100200,2012,6745.2,0.0,1946,M,Derendingen,2000,,,VH,verheiratet,0,,True,66,60-69
1100200,2011,6376.5,0.0,1946,M,Derendingen,2000,,,VH,verheiratet,0,,True,65,60-69
1100200,2010,5661.8,0.0,1946,M,Derendingen,2000,,,VH,verheiratet,0,,True,64,60-69
7214,2020,1618.25,0.0,1958,F,Subingen SO,2018,,,GS,geschieden,0,,False,62,60-69
1113350,2020,14137.0,0.0,1960,M,Kirchberg BE,2017,,,VH,verheiratet,0,,True,60,60-69
7214,2019,2976.05,0.0,1958,F,Subingen SO,2018,,,GS,geschieden,0,,False,61,60-69
7214,2018,1394.3,0.0,1958,F,Subingen SO,2018,,,GS,geschieden,0,,False,60,60-69
7315,2020,1495.0,0.0,1959,F,Obergerlafingen,1988,,,GS,geschieden,0,,False,61,60-69
1009,2010,0.0,0.0,1947,F,Derendingen,1995,,,GS,geschieden,0,,False,63,60-69
9310,2020,162.7,0.0,1956,F,Biberist,1992,,,GS,geschieden,0,,False,64,60-69
11477,2019,2455.0,46.55,1959,M,Solothurn,1997,,,GS,geschieden,0,,True,60,60-69
1008,2010,0.0,0.0,1946,M,Langendorf,1995,,,VH,verheiratet,0,,True,64,60-69
